step,episode,kind,ep_return,ep_length,ep_success,rolling_success_100,epsilon,loss,q_mean,q_tot_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_length_mean
40,1,train,0.7750000000000001,40,0,0.0,0.9981475,,,,,,,
80,2,train,0.09999999999999987,40,0,0.0,0.9962475,,,,,,,
120,3,train,-0.025000000000000314,40,0,0.0,0.9943475,,,,,,,
160,4,train,-0.8000000000000002,40,0,0.0,0.9924475,,,,,,,
200,5,train,0.4499999999999998,40,0,0.0,0.9905475,,,,,,,
240,6,train,-0.7000000000000001,40,0,0.0,0.9886475,,,,,,,
280,7,train,0.3999999999999998,40,0,0.0,0.9867475,,,,,,,
320,8,train,-0.07500000000000012,40,0,0.0,0.9848475,,,,,,,
360,9,train,0.07499999999999986,40,0,0.0,0.9829475,,,,,,,
400,10,train,-0.47500000000000003,40,0,0.0,0.9810475,,,,,,,
440,11,train,-0.12500000000000022,40,0,0.0,0.9791475,,,,,,,
480,12,train,0.5000000000000002,40,0,0.0,0.9772475,,,,,,,
520,13,train,-0.3000000000000001,40,0,0.0,0.9753475,,,,,,,
560,14,train,-0.47500000000000014,40,0,0.0,0.9734475,,,,,,,
600,15,train,-0.6750000000000003,40,0,0.0,0.9715475,,,,,,,
640,16,train,1.0000000000000002,40,0,0.0,0.9696475,,,,,,,
680,17,train,0.3499999999999998,40,0,0.0,0.9677475,,,,,,,
720,18,train,0.12499999999999983,40,0,0.0,0.9658475,,,,,,,
760,19,train,0.725,40,0,0.0,0.9639475,,,,,,,
800,20,train,-0.6500000000000001,40,0,0.0,0.9620474999999999,,,,,,,
840,21,train,-0.9500000000000001,40,0,0.0,0.9601475,,,,,,,
880,22,train,0.375,40,0,0.0,0.9582475,,,,,,,
920,23,train,-0.0250000000000001,40,0,0.0,0.9563475,,,,,,,
960,24,train,-1.1,40,0,0.0,0.9544475,,,,,,,
1000,25,train,0.225,40,0,0.0,0.9525475,0.13326433300971985,,0.3632887005805969,,,,
