step,episode,kind,ep_return,ep_length,ep_success,rolling_success_100,epsilon,loss,q_mean,q_tot_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_length_mean
25,1,train,-37.72721658164856,25,0,0.0,0.99848,,,,,,,
50,2,train,-26.886041882419022,25,0,0.0,0.9968966666666667,,,,,,,
75,3,train,-27.09608696270507,25,0,0.0,0.9953133333333334,,,,,,,
100,4,train,-37.37009093864492,25,0,0.0,0.99373,,,,,,,
125,5,train,-28.641167101517212,25,0,0.0,0.9921466666666666,,,,,,,
150,6,train,-32.39270780930518,25,0,0.0,0.9905633333333334,,,,,,,
175,7,train,-26.336244311986107,25,0,0.0,0.98898,,,,,,,
200,8,train,-45.14460543626311,25,0,0.0,0.9873966666666667,,,,,,,
225,9,train,-37.09658500507265,25,0,0.0,0.9858133333333333,,,,,,,
250,10,train,-31.688369839236803,25,0,0.0,0.98423,,,,,,,
275,11,train,-41.83589123066255,25,0,0.0,0.9826466666666667,,,,,,,
300,12,train,-34.71932710923761,25,0,0.0,0.9810633333333333,,,,,,,
325,13,train,-45.845123120651486,25,0,0.0,0.97948,,,,,,,
350,14,train,-31.188453171578796,25,0,0.0,0.9778966666666666,,,,,,,
375,15,train,-31.557827660582625,25,0,0.0,0.9763133333333334,,,,,,,
400,16,train,-32.13305672088382,25,0,0.0,0.97473,,,,,,,
425,17,train,-32.59143671088577,25,0,0.0,0.9731466666666667,,,,,,,
450,18,train,-35.3169441162253,25,0,0.0,0.9715633333333333,,,,,,,
475,19,train,-31.100542828159302,25,0,0.0,0.96998,,,,,,,
500,20,train,-27.23016415161692,25,0,0.0,0.9683966666666667,,,,,,,
525,21,train,-29.563512166478564,25,0,0.0,0.9668133333333333,,,,,,,
550,22,train,-29.456223799680036,25,0,0.0,0.96523,,,,,,,
575,23,train,-31.623533458320157,25,0,0.0,0.9636466666666667,,,,,,,
600,24,train,-27.157506097144562,25,0,0.0,0.9620633333333334,,,,,,,
625,25,train,-27.783499127036652,25,0,0.0,0.96048,,,,,,,
