step,episode,kind,ep_return,ep_length,ep_success,rolling_success_100,epsilon,loss,q_mean,q_tot_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_length_mean
25,1,train,-0.016666666666666732,25,0,0.0,0.99886,,,,,,,
50,2,train,0.6583333333333334,25,0,0.0,0.9976725,,,,,,,
75,3,train,0.2749999999999999,25,0,0.0,0.996485,,,,,,,
100,4,train,-0.8166666666666669,25,0,0.0,0.9952975,,,,,,,
125,5,train,0.29166666666666646,25,0,0.0,0.99411,,,,,,,
150,6,train,0.09166666666666662,25,0,0.0,0.9929225,,,,,,,
175,7,train,-0.10000000000000007,25,0,0.0,0.991735,,,,,,,
200,8,train,0.10833333333333336,25,0,0.0,0.9905475,,,,,,,
225,9,train,0.9583333333333334,25,0,0.0,0.98936,,,,,,,
250,10,train,-0.1333333333333335,25,0,0.0,0.9881725,,,,,,,
275,11,train,0.14999999999999986,25,0,0.0,0.986985,,,,,,,
300,12,train,-0.008333333333333283,25,0,0.0,0.9857975,,,,,,,
325,13,train,0.09166666666666673,25,0,0.0,0.98461,,,,,,,
350,14,train,0.19999999999999984,25,0,0.0,0.9834225,,,,,,,
375,15,train,0.6166666666666667,25,0,0.0,0.982235,,,,,,,
400,16,train,0.5083333333333334,25,0,0.0,0.9810475,,,,,,,
425,17,train,-0.10833333333333343,25,0,0.0,0.97986,,,,,,,
450,18,train,0.666666666666667,25,0,0.0,0.9786725000000001,,,,,,,
475,19,train,0.5333333333333332,25,0,0.0,0.977485,,,,,,,
500,20,train,0.1499999999999998,25,0,0.0,0.9762975,,,,,,,
525,21,train,-0.6333333333333334,25,0,0.0,0.97511,,,,,,,
550,22,train,0.5166666666666665,25,0,0.0,0.9739225,,,,,,,
575,23,train,-0.04166666666666669,25,0,0.0,0.972735,,,,,,,
600,24,train,-0.9916666666666668,25,0,0.0,0.9715475,,,,,,,
625,25,train,-0.016666666666666836,25,0,0.0,0.97036,,,,,,,
650,26,train,0.7333333333333336,25,0,0.0,0.9691725,,,,,,,
675,27,train,-0.4083333333333334,25,0,0.0,0.967985,,,,,,,
700,28,train,-0.2,25,0,0.0,0.9667975,,,,,,,
725,29,train,0.2083333333333332,25,0,0.0,0.96561,,,,,,,
750,30,train,0.0999999999999999,25,0,0.0,0.9644225,,,,,,,
775,31,train,-0.26666666666666666,25,0,0.0,0.963235,,,,,,,
800,32,train,0.23333333333333317,25,0,0.0,0.9620474999999999,,,,,,,
825,33,train,0.49166666666666664,25,0,0.0,0.96086,,,,,,,
850,34,train,-0.1583333333333335,25,0,0.0,0.9596725,,,,,,,
875,35,train,-0.14166666666666675,25,0,0.0,0.958485,,,,,,,
900,36,train,0.24166666666666647,25,0,0.0,0.9572975,,,,,,,
925,37,train,1.4416666666666669,25,0,0.0,0.95611,,,,,,,
950,38,train,-0.35000000000000014,25,0,0.0,0.9549225,,,,,,,
975,39,train,1.1333333333333335,25,0,0.0,0.953735,,,,,,,
1000,40,train,0.8500000000000001,25,0,0.0,0.9525475,0.011661743745207787,,0.003062174655497074,,,,
